iteration time doc.count score word.count unseen.score unseen.word.count
2859 11283 45744 -10500710.48434 1276091 0.00000 0
2860 11287 45760 -10030643.63008 1219207 0.00000 0
2861 11291 45776 -10618762.07216 1289014 0.00000 0
2862 11295 45792 -11186451.18979 1364922 0.00000 0
2863 11299 45808 -11041297.48802 1340753 0.00000 0
2864 11303 45824 -7843873.29579 947449 0.00000 0
2865 11307 45840 -8915028.41500 1084572 0.00000 0
2866 11311 45856 -11313341.17759 1376574 0.00000 0
2867 11315 45872 -11904755.36711 1451048 0.00000 0
2868 11319 45888 -7293154.67254 889411 0.00000 0
2869 11323 45904 -10762340.11897 1312324 0.00000 0
2870 11327 45920 -9881066.38715 1202197 0.00000 0
2871 11331 45936 -10942791.87010 1337966 0.00000 0
2872 11335 45952 -11456333.94485 1395089 0.00000 0
2873 11339 45968 -8115326.07357 981691 0.00000 0
2874 11343 45984 -9574904.67956 1169305 0.00000 0
2875 11347 46000 -7289835.51087 884940 0.00000 0
2876 11351 46016 -10554928.94665 1290047 0.00000 0
2877 11355 46032 -7928366.18579 964403 0.00000 0
2878 11359 46048 -10923212.35413 1331371 0.00000 0
2879 11363 46064 -9564905.23997 1165002 0.00000 0
2880 11367 46080 -9197739.11847 1125140 0.00000 0
2881 11371 46096 -12359835.55867 1513613 0.00000 0
2882 11375 46112 -7734574.96944 935893 0.00000 0
2883 11379 46128 -8877996.75392 1076235 0.00000 0
2884 11383 46144 -9278870.20134 1126437 0.00000 0
2885 11386 46160 -8675743.07169 1051974 0.00000 0
2886 11390 46176 -8242202.82097 999490 0.00000 0
2887 11394 46192 -11265312.07096 1375231 0.00000 0
2888 11398 46208 -9391969.71615 1144269 0.00000 0
2889 11402 46224 -10121015.05300 1234037 0.00000 0
2890 11406 46240 -9549499.32603 1170982 0.00000 0
2891 11410 46256 -10697519.31778 1307572 0.00000 0
2892 11413 46272 -8841050.84747 1064144 0.00000 0
2893 11418 46288 -10892587.71943 1317047 0.00000 0
2894 11422 46304 -8940943.04735 1086116 0.00000 0
2895 11426 46320 -8825094.99277 1071135 0.00000 0
2896 11430 46336 -10897546.80419 1328140 0.00000 0
2897 11434 46352 -8091462.22558 985436 0.00000 0
2898 11438 46368 -8016628.39726 975447 0.00000 0
2899 11441 46384 -8957848.96787 1082122 0.00000 0
2900 11446 46400 -10602981.95980 1296765 0.00000 0
2901 11450 46416 -10446325.21847 1274274 0.00000 0
2902 11454 46432 -7412282.82249 893545 0.00000 0
2903 11458 46448 -11164536.30046 1359751 0.00000 0
2904 11461 46464 -7597011.63763 922205 0.00000 0
2905 11466 46480 -11591400.71666 1410626 0.00000 0
2906 11469 46496 -9061462.75469 1102010 0.00000 0
2907 11473 46512 -8920167.85907 1085049 0.00000 0
2908 11477 46528 -9990721.39028 1204321 0.00000 0
2909 11481 46544 -7638001.54888 924286 0.00000 0
2910 11485 46560 -7857123.01052 955967 0.00000 0
2911 11489 46576 -10358241.02982 1254000 0.00000 0
2912 11493 46592 -8662017.64845 1056209 0.00000 0
2913 11496 46608 -8005173.68637 970264 0.00000 0
2914 11500 46624 -9233855.18881 1125009 0.00000 0
2915 11505 46640 -12386598.76112 1502357 0.00000 0
2916 11508 46656 -9329088.93413 1134159 0.00000 0
2917 11513 46672 -11827360.01913 1441743 0.00000 0
2918 11517 46688 -10397101.36374 1263223 0.00000 0
2919 11521 46704 -8244816.25749 1003364 0.00000 0
2920 11525 46720 -8233163.28171 1006878 0.00000 0
2921 11529 46736 -11422471.53007 1394780 0.00000 0
2922 11533 46752 -9949701.03082 1211125 0.00000 0
2923 11536 46768 -6852115.19804 832793 0.00000 0
2924 11540 46784 -8961340.85015 1091674 0.00000 0
2925 11545 46800 -10988147.25161 1332885 0.00000 0
2926 11549 46816 -9598683.43652 1163377 0.00000 0
2927 11553 46832 -10363497.35361 1264567 0.00000 0
2928 11556 46848 -6930566.37677 839440 0.00000 0
2929 11560 46864 -8259577.64673 1002778 0.00000 0
2930 11564 46880 -11548197.03282 1403819 0.00000 0
2931 11568 46896 -8456440.23691 1026773 0.00000 0
2932 11572 46912 -12255641.59582 1485662 0.00000 0
2933 11576 46928 -11373787.94332 1382195 0.00000 0
2934 11581 46944 -9241164.03462 1128192 0.00000 0
2935 11584 46960 -9468783.50049 1144777 0.00000 0
2936 11588 46976 -10044426.37497 1224997 0.00000 0
2937 11592 46992 -9076857.97521 1110218 0.00000 0
2938 11596 47008 -10533859.90757 1290988 0.00000 0
2939 11600 47024 -8589526.63888 1037233 0.00000 0
2940 11604 47040 -12308545.42296 1506270 0.00000 0
2941 11608 47056 -10771668.82368 1313438 0.00000 0
2942 11611 47072 -7676216.41675 931001 0.00000 0
2943 11615 47088 -8246041.17646 1002859 0.00000 0
2944 11619 47104 -9186824.38218 1113724 0.00000 0
2945 11623 47120 -9186256.33463 1118955 0.00000 0
2946 11626 47136 -8724206.68312 1062620 0.00000 0
2947 11631 47152 -11985833.66244 1463519 0.00000 0
2948 11634 47168 -8591811.58484 1046333 0.00000 0
2949 11638 47184 -9709332.21181 1176209 0.00000 0
2950 11642 47200 -9658687.40877 1168352 0.00000 0
2951 11646 47216 -8984988.70773 1096198 0.00000 0
2952 11650 47232 -10018993.72256 1217521 0.00000 0
2953 11654 47248 -10156412.70944 1232529 0.00000 0
2954 11658 47264 -9619565.28832 1166797 0.00000 0
2955 11662 47280 -8169233.65043 994117 0.00000 0
2956 11666 47296 -10698625.41083 1297789 0.00000 0
2957 11670 47312 -9103673.11705 1110184 0.00000 0
2958 11674 47328 -10578804.12369 1282200 0.00000 0
2959 11678 47344 -11530682.82445 1398906 0.00000 0
2960 11682 47360 -11909571.78319 1453145 0.00000 0
2961 11686 47376 -9701832.00981 1180012 0.00000 0
2962 11690 47392 -7422490.74190 896160 0.00000 0
2963 11694 47408 -10276774.11632 1258112 0.00000 0
2964 11698 47424 -10767290.55899 1308256 0.00000 0
2965 11702 47440 -9318692.80558 1132953 0.00000 0
2966 11706 47456 -9587030.96290 1163341 0.00000 0
2967 11709 47472 -8960557.59788 1091877 0.00000 0
2968 11713 47488 -8769123.46808 1065336 0.00000 0
2969 11717 47504 -9009772.42207 1098337 0.00000 0
2970 11721 47520 -10637573.48602 1292919 0.00000 0
2971 11725 47536 -10285280.56765 1247927 0.00000 0
2972 11730 47552 -7705880.27526 932328 0.00000 0
2973 11734 47568 -9926174.54648 1201800 0.00000 0
2974 11738 47584 -9306077.10658 1138250 0.00000 0
2975 11742 47600 -11199090.50459 1361203 0.00000 0
2976 11746 47616 -10550758.14093 1278570 0.00000 0
2977 11750 47632 -6548962.59464 792465 0.00000 0
2978 11754 47648 -12553575.40112 1536307 0.00000 0
2979 11758 47664 -9994367.34866 1224164 0.00000 0
2980 11762 47680 -9431641.20833 1153827 0.00000 0
2981 11766 47696 -7893370.40528 962614 0.00000 0
2982 11770 47712 -9217738.67637 1121792 0.00000 0
2983 11773 47728 -7540488.30008 919380 0.00000 0
2984 11777 47744 -9471124.84340 1146435 0.00000 0
2985 11781 47760 -7600065.80708 927991 0.00000 0
2986 11785 47776 -9665396.83922 1176170 0.00000 0
2987 11789 47792 -9420771.99440 1149606 0.00000 0
2988 11793 47808 -7892129.90547 955415 0.00000 0
2989 11797 47824 -10797810.68777 1307537 0.00000 0
2990 11801 47840 -10481306.82299 1282565 0.00000 0
2991 11805 47856 -9396804.45076 1147793 0.00000 0
2992 11809 47872 -10340288.85739 1250196 0.00000 0
2993 11813 47888 -10892920.80550 1327877 0.00000 0
2994 11817 47904 -7015111.82196 849326 0.00000 0
2995 11820 47920 -10630970.02308 1294970 0.00000 0
2996 11825 47936 -10087382.35312 1219980 0.00000 0
2997 11828 47952 -10943978.51933 1336708 0.00000 0
2998 11833 47968 -10933403.71695 1329966 0.00000 0
2999 11837 47984 -9602522.13514 1168257 0.00000 0
3000 11840 48000 -7839208.12449 950504 0.00000 0
3001 11844 48016 -7677490.79258 939541 0.00000 0
3002 11848 48032 -10437524.29201 1272161 0.00000 0
3003 11852 48048 -8920408.80730 1083177 0.00000 0
3004 11856 48064 -9143482.43477 1111128 0.00000 0
3005 11860 48080 -9522434.94225 1159476 0.00000 0
3006 11864 48096 -12163899.51247 1483210 0.00000 0
3007 11868 48112 -9683914.29275 1182108 0.00000 0
3008 11872 48128 -7747823.90414 936989 0.00000 0
3009 11876 48144 -9811593.34995 1189309 0.00000 0
3010 11880 48160 -12403385.00682 1512692 0.00000 0
3011 11884 48176 -10515018.73405 1276504 0.00000 0
3012 11888 48192 -9389079.04796 1137262 0.00000 0
3013 11893 48208 -10098594.41224 1226895 0.00000 0
3014 11897 48224 -9030257.81231 1098135 0.00000 0
3015 11901 48240 -9405431.94700 1143752 0.00000 0
3016 11904 48256 -8358725.03505 1022753 0.00000 0
3017 11908 48272 -7959835.53528 966468 0.00000 0
3018 11912 48288 -10425066.95960 1263306 0.00000 0
3019 11916 48304 -9529392.81389 1163775 0.00000 0
3020 11920 48320 -10114213.85060 1222832 0.00000 0
3021 11924 48336 -9411647.11927 1145047 0.00000 0
3022 11928 48352 -10014781.82726 1214593 0.00000 0
3023 11932 48368 -8758045.91590 1067597 0.00000 0
3024 11936 48384 -9650660.45845 1166593 0.00000 0
3025 11940 48400 -8760962.64813 1067030 0.00000 0
3026 11944 48416 -8357639.97335 1011087 0.00000 0
3027 11948 48432 -12005690.33125 1462026 0.00000 0
3028 11952 48448 -7464083.35209 912771 0.00000 0
3029 11956 48464 -8695661.87346 1057536 0.00000 0
3030 11960 48480 -8999543.34927 1099640 0.00000 0
3031 11964 48496 -9074591.28461 1101423 0.00000 0
3032 11968 48512 -9045310.43680 1105384 0.00000 0
3033 11971 48528 -8959267.24941 1086893 0.00000 0
3034 11976 48544 -10492771.50783 1280888 0.00000 0
3035 11979 48560 -8226193.13473 1009658 0.00000 0
3036 11983 48576 -10869616.48681 1324211 0.00000 0
3037 11987 48592 -8810520.73997 1067524 0.00000 0
3038 11991 48608 -9970198.18137 1216440 0.00000 0
3039 11996 48624 -11487458.42379 1400656 0.00000 0
3040 12000 48640 -10602632.65287 1298838 0.00000 0
3041 12004 48656 -9349963.95511 1136314 0.00000 0
3042 12008 48672 -9433738.79918 1144492 0.00000 0
3043 12012 48688 -9770783.99249 1185850 0.00000 0
3044 12016 48704 -8428869.36859 1017921 0.00000 0
3045 12020 48720 -12292042.90180 1489290 0.00000 0
3046 12023 48736 -6770539.74090 820196 0.00000 0
3047 12027 48752 -7102436.27275 862722 0.00000 0
3048 12031 48768 -9152235.52167 1123190 0.00000 0
3049 12035 48784 -8780960.22507 1067185 0.00000 0
3050 12039 48800 -10860618.86097 1322634 0.00000 0
3051 12043 48816 -8622426.45583 1053410 0.00000 0
3052 12047 48832 -8042562.36168 976815 0.00000 0
3053 12051 48848 -10447289.81498 1276571 0.00000 0
3054 12055 48864 -10131755.82823 1226331 0.00000 0
3055 12059 48880 -8630764.21732 1046303 0.00000 0
3056 12063 48896 -9911333.11505 1207396 0.00000 0
3057 12067 48912 -7324597.31537 885795 0.00000 0
3058 12071 48928 -11000124.36798 1337304 0.00000 0
3059 12074 48944 -7464159.29289 905003 0.00000 0
3060 12078 48960 -9092539.87153 1107294 0.00000 0
3061 12082 48976 -9850244.95239 1198071 0.00000 0
3062 12086 48992 -7622457.67838 919485 0.00000 0
3063 12090 49008 -9288940.76914 1124770 0.00000 0
3064 12094 49024 -9963249.96475 1207806 0.00000 0
3065 12098 49040 -9937242.83355 1215696 0.00000 0
3066 12102 49056 -9209537.18162 1119251 0.00000 0
3067 12106 49072 -9036026.74597 1090402 0.00000 0
3068 12110 49088 -9630052.08732 1176845 0.00000 0
3069 12114 49104 -11043776.61930 1342541 0.00000 0
3070 12118 49120 -8710380.36798 1049368 0.00000 0
3071 12122 49136 -9836706.54226 1195382 0.00000 0
3072 12126 49152 -8242239.87438 992852 0.00000 0
3073 12129 49168 -7725986.31344 940292 0.00000 0
3074 12133 49184 -8596133.17440 1041031 0.00000 0
3075 12137 49200 -8923180.24400 1085539 0.00000 0
3076 12141 49216 -9993062.39494 1220017 0.00000 0
3077 12145 49232 -9752877.40123 1189361 0.00000 0
3078 12149 49248 -9195082.52571 1114861 0.00000 0
3079 12152 49264 -8189620.86645 991024 0.00000 0
3080 12156 49280 -8641199.61788 1052908 0.00000 0
3081 12161 49296 -11534370.16962 1403477 0.00000 0
3082 12165 49312 -12245464.23182 1492499 0.00000 0
3083 12168 49328 -8010051.92525 974237 0.00000 0
3084 12173 49344 -10243070.08855 1234813 0.00000 0
3085 12176 49360 -8036307.31087 977524 0.00000 0
3086 12180 49376 -10220266.88470 1247779 0.00000 0
3087 12184 49392 -8393591.74526 1020047 0.00000 0
3088 12188 49408 -9254215.19249 1127625 0.00000 0
3089 12192 49424 -11423744.71701 1390006 0.00000 0
3090 12196 49440 -10925416.07017 1332023 0.00000 0
3091 12200 49456 -10494050.45777 1276053 0.00000 0
3092 12204 49472 -9213807.26453 1118534 0.00000 0
3093 12208 49488 -9641832.97312 1174635 0.00000 0
3094 12212 49504 -10657584.60896 1296043 0.00000 0
3095 12216 49520 -9600377.57078 1169212 0.00000 0
3096 12220 49536 -10470937.29723 1271449 0.00000 0
3097 12224 49552 -7753347.86652 939393 0.00000 0
3098 12228 49568 -8593785.95494 1038186 0.00000 0
3099 12232 49584 -9645273.97170 1170437 0.00000 0
3100 12236 49600 -8991408.21086 1090365 0.00000 0
3101 12239 49616 -9723961.28941 1182017 0.00000 0
3102 12244 49632 -11808591.00650 1433937 0.00000 0
3103 12247 49648 -7843856.27184 948172 0.00000 0
3104 12251 49664 -9999896.76846 1215247 0.00000 0
3105 12255 49680 -9870492.23028 1198902 0.00000 0
3106 12259 49696 -7926267.82175 960674 0.00000 0
3107 12263 49712 -9436954.45592 1147119 0.00000 0
3108 12267 49728 -10334142.00218 1261243 0.00000 0
3109 12271 49744 -8713005.90013 1061650 0.00000 0
3110 12274 49760 -7099268.30312 866799 0.00000 0
3111 12278 49776 -9336500.43633 1130629 0.00000 0
3112 12282 49792 -8507481.78951 1037892 0.00000 0
3113 12286 49808 -7984868.08863 957819 0.00000 0
3114 12291 49824 -11917773.93447 1443861 0.00000 0
3115 12295 49840 -9331588.88824 1132887 0.00000 0
3116 12299 49856 -10770383.69332 1309821 0.00000 0
3117 12303 49872 -9942862.94516 1206979 0.00000 0
3118 12307 49888 -9171701.89398 1115315 0.00000 0
3119 12310 49904 -9525966.35072 1161548 0.00000 0
3120 12315 49920 -13103246.75251 1601554 0.00000 0
3121 12319 49936 -11520868.61610 1407660 0.00000 0
3122 12322 49952 -9408252.76654 1146806 0.00000 0
3123 12326 49968 -8973234.01302 1094298 0.00000 0
3124 12330 49984 -8665546.42115 1056289 0.00000 0
3125 12334 50000 -9473664.15363 1152497 0.00000 0
3126 12338 50016 -8615736.51001 1045988 0.00000 0
3127 12341 50032 -8843033.39841 1076247 0.00000 0
3128 12345 50048 -8932126.41102 1085817 0.00000 0
3129 12350 50064 -9906999.99278 1209591 0.00000 0
3130 12353 50080 -8831295.15145 1069666 0.00000 0
3131 12358 50096 -10636408.65842 1293667 0.00000 0
3132 12362 50112 -9683216.78237 1181347 0.00000 0
3133 12365 50128 -8710836.90148 1059893 0.00000 0
3134 12369 50144 -8186956.94098 992792 0.00000 0
3135 12373 50160 -9118347.92326 1111940 0.00000 0
3136 12377 50176 -7192428.41384 875232 0.00000 0
3137 12380 50192 -10015474.90562 1214167 0.00000 0
3138 12384 50208 -9698202.11274 1178198 0.00000 0
3139 12388 50224 -8059783.83023 980472 0.00000 0
3140 12392 50240 -9045673.05678 1098469 0.00000 0
3141 12396 50256 -10568995.01717 1277940 0.00000 0
3142 12401 50272 -8617602.60450 1051027 0.00000 0
3143 12404 50288 -6633248.45346 797603 0.00000 0
3144 12408 50304 -11239733.26515 1361376 0.00000 0
3145 12412 50320 -9956023.73044 1209176 0.00000 0
3146 12417 50336 -10507669.51663 1286399 0.00000 0
3147 12420 50352 -8539039.28767 1035865 0.00000 0
3148 12424 50368 -10349191.46397 1262335 0.00000 0
3149 12428 50384 -7498095.80539 914321 0.00000 0
3150 12432 50400 -8794578.69764 1056911 0.00000 0
3151 12436 50416 -10126010.69060 1229731 0.00000 0
3152 12439 50432 -8650663.74707 1051172 0.00000 0
3153 12444 50448 -10465015.97327 1271314 0.00000 0
3154 12448 50464 -9684974.14729 1171106 0.00000 0
3155 12452 50480 -8273363.82605 1005445 0.00000 0
3156 12456 50496 -9007604.41769 1092483 0.00000 0
3157 12460 50512 -9665128.20619 1181956 0.00000 0
3158 12464 50528 -10394028.88787 1259295 0.00000 0
3159 12468 50544 -10339719.98477 1261666 0.00000 0
3160 12471 50560 -10320880.46915 1261769 0.00000 0
3161 12476 50576 -11029487.74229 1340957 0.00000 0
3162 12479 50592 -8513636.27124 1028658 0.00000 0
3163 12484 50608 -10809199.77014 1323209 0.00000 0
3164 12487 50624 -9132334.04271 1103745 0.00000 0
3165 12492 50640 -10355587.22020 1257753 0.00000 0
3166 12496 50656 -10819008.30948 1322280 0.00000 0
3167 12500 50672 -10796268.80292 1317561 0.00000 0
3168 12504 50688 -7437158.33293 900685 0.00000 0
3169 12508 50704 -10912251.88028 1328991 0.00000 0
3170 12512 50720 -9028892.61778 1100007 0.00000 0
3171 12516 50736 -10096412.48209 1230467 0.00000 0
3172 12520 50752 -12940838.36690 1579635 0.00000 0
3173 12524 50768 -8493935.29762 1037639 0.00000 0
3174 12528 50784 -8111956.32539 983808 0.00000 0
3175 12532 50800 -7930633.51962 966062 0.00000 0
3176 12536 50816 -9700335.38054 1189228 0.00000 0
3177 12540 50832 -11276839.98861 1370559 0.00000 0
3178 12544 50848 -10756079.36279 1308764 0.00000 0
3179 12548 50864 -8231067.44770 1002236 0.00000 0
3180 12552 50880 -9696060.81429 1178743 0.00000 0
3181 12556 50896 -12298370.89433 1498683 0.00000 0
3182 12560 50912 -9848008.60806 1201576 0.00000 0
3183 12564 50928 -10467411.21795 1274813 0.00000 0
3184 12568 50944 -7162325.84356 868431 0.00000 0
3185 12572 50960 -9162327.01495 1119858 0.00000 0
3186 12575 50976 -7225803.18492 879716 0.00000 0
3187 12579 50992 -9044562.12336 1097490 0.00000 0
3188 12583 51008 -8507799.66396 1039751 0.00000 0
3189 12587 51024 -7998549.57547 969663 0.00000 0
3190 12591 51040 -10175548.20094 1238932 0.00000 0
3191 12595 51056 -10658196.96187 1295317 0.00000 0
3192 12599 51072 -9105775.79613 1105970 0.00000 0
3193 12603 51088 -10110456.35768 1234810 0.00000 0
3194 12607 51104 -8971181.49948 1091514 0.00000 0
3195 12611 51120 -8054647.77434 979142 0.00000 0
3196 12616 51136 -9968175.97871 1208694 0.00000 0
3197 12619 51152 -10502568.78880 1274035 0.00000 0
3198 12623 51168 -6999457.74211 842909 0.00000 0
3199 12627 51184 -8361030.20669 1017386 0.00000 0
3200 12631 51200 -7937719.04514 963923 0.00000 0
3201 12634 51216 -8567335.28581 1036362 0.00000 0
3202 12638 51232 -10499281.81738 1278899 0.00000 0
3203 12642 51248 -6647905.24753 807934 0.00000 0
3204 12646 51264 -9640787.15275 1177840 0.00000 0
3205 12649 51280 -7332581.91041 896067 0.00000 0
3206 12653 51296 -10016547.28276 1214808 0.00000 0
3207 12657 51312 -10573499.93123 1287159 0.00000 0
3208 12661 51328 -8336300.15948 1013114 0.00000 0
3209 12665 51344 -10312596.49667 1253063 0.00000 0
3210 12669 51360 -11572279.33101 1408294 0.00000 0
3211 12673 51376 -8915299.58061 1085751 0.00000 0
3212 12677 51392 -7829658.02151 952024 0.00000 0
3213 12681 51408 -9704485.69307 1173569 0.00000 0
3214 12685 51424 -8485438.04698 1027039 0.00000 0
3215 12689 51440 -9628050.83113 1175744 0.00000 0
3216 12692 51456 -9945059.83094 1209233 0.00000 0
3217 12697 51472 -8771790.44655 1066685 0.00000 0
3218 12700 51488 -9848286.20137 1192673 0.00000 0
3219 12704 51504 -9280548.89430 1129908 0.00000 0
3220 12709 51520 -10490149.30169 1280537 0.00000 0
3221 12712 51536 -9150867.79929 1106226 0.00000 0
3222 12716 51552 -9771639.54158 1189956 0.00000 0
3223 12720 51568 -9274613.25784 1130465 0.00000 0
3224 12724 51584 -9626328.15600 1171958 0.00000 0
3225 12728 51600 -9901708.80392 1205407 0.00000 0
3226 12732 51616 -11145846.69433 1359342 0.00000 0
3227 12737 51632 -11476823.75250 1391818 0.00000 0
3228 12741 51648 -9381971.03641 1139134 0.00000 0
3229 12745 51664 -9328598.52683 1127036 0.00000 0
3230 12749 51680 -8831505.27932 1067839 0.00000 0
3231 12753 51696 -8861954.71656 1074230 0.00000 0
3232 12757 51712 -11262124.42641 1373382 0.00000 0
3233 12761 51728 -7698805.69111 936167 0.00000 0
3234 12765 51744 -11217548.97850 1359560 0.00000 0
3235 12769 51760 -10005379.39625 1216074 0.00000 0
3236 12772 51776 -8183324.58239 998078 0.00000 0
3237 12776 51792 -9639644.96015 1168146 0.00000 0
3238 12780 51808 -7366192.05140 896549 0.00000 0
3239 12784 51824 -8774214.55747 1066209 0.00000 0
3240 12788 51840 -8318302.90267 1008022 0.00000 0
3241 12791 51856 -7163015.30861 868739 0.00000 0
3242 12795 51872 -10269176.26892 1243073 0.00000 0
3243 12799 51888 -9488058.78286 1154274 0.00000 0
3244 12803 51904 -7619227.52001 931281 0.00000 0
3245 12806 51920 -8330812.66383 1007460 0.00000 0
3246 12810 51936 -11606359.39601 1419628 0.00000 0
3247 12815 51952 -10699184.19831 1297852 0.00000 0
3248 12818 51968 -7928757.42650 965561 0.00000 0
3249 12822 51984 -12753545.75393 1556954 0.00000 0
3250 12827 52000 -9491602.15470 1153242 0.00000 0
3251 12831 52016 -8943184.15461 1081677 0.00000 0
3252 12834 52032 -8460822.30662 1025668 0.00000 0
3253 12838 52048 -9385321.54031 1142097 0.00000 0
3254 12842 52064 -9962386.69183 1206648 0.00000 0
3255 12846 52080 -9083166.66410 1106553 0.00000 0
3256 12850 52096 -8604095.32349 1055724 0.00000 0
3257 12854 52112 -8871317.50999 1083217 0.00000 0
3258 12858 52128 -9029982.04725 1099381 0.00000 0
3259 12861 52144 -9266492.13078 1130032 0.00000 0
3260 12866 52160 -10796830.95780 1311476 0.00000 0
3261 12870 52176 -10287689.63381 1253484 0.00000 0
3262 12873 52192 -9771156.53136 1190406 0.00000 0
3263 12877 52208 -9567064.70938 1155640 0.00000 0
3264 12881 52224 -11789923.13648 1441747 0.00000 0
3265 12885 52240 -10988012.40353 1336023 0.00000 0
3266 12889 52256 -7809190.05825 950104 0.00000 0
3267 12893 52272 -11178627.62393 1367388 0.00000 0
3268 12897 52288 -8697725.71068 1048333 0.00000 0
3269 12901 52304 -8516351.73430 1034407 0.00000 0
3270 12905 52320 -8016691.75451 974106 0.00000 0
3271 12909 52336 -9220651.23421 1117150 0.00000 0
3272 12913 52352 -10227272.54120 1246251 0.00000 0
3273 12917 52368 -10905341.00826 1326753 0.00000 0
3274 12921 52384 -10324649.99580 1256228 0.00000 0
3275 12925 52400 -7609832.16493 926649 0.00000 0
3276 12929 52416 -7427862.62382 904926 0.00000 0
3277 12932 52432 -7424342.03214 896364 0.00000 0
3278 12937 52448 -12699212.67715 1547388 0.00000 0
3279 12941 52464 -9120646.68128 1103842 0.00000 0
3280 12945 52480 -11262875.86839 1374380 0.00000 0
3281 12949 52496 -7818625.32222 945993 0.00000 0
3282 12953 52512 -8296187.53091 1011828 0.00000 0
3283 12957 52528 -9079205.72477 1100622 0.00000 0
3284 12961 52544 -8546622.81676 1040694 0.00000 0
3285 12965 52560 -11358749.34741 1384223 0.00000 0
3286 12969 52576 -8474835.65226 1030055 0.00000 0
3287 12972 52592 -9318495.31314 1140966 0.00000 0
3288 12976 52608 -7854783.83776 949594 0.00000 0
3289 12980 52624 -12365118.34983 1493577 0.00000 0
3290 12984 52640 -10084188.88478 1230000 0.00000 0
3291 12988 52656 -11643915.58160 1416753 0.00000 0
3292 12992 52672 -9233395.09091 1126287 0.00000 0
3293 12996 52688 -8967128.69664 1093616 0.00000 0
3294 13000 52704 -10513327.85257 1274050 0.00000 0
3295 13004 52720 -9661063.42686 1179770 0.00000 0
3296 13007 52736 -9629552.02780 1169018 0.00000 0
3297 13012 52752 -10542509.76371 1282702 0.00000 0
3298 13016 52768 -11481718.09527 1396841 0.00000 0
3299 13020 52784 -8952007.63096 1088576 0.00000 0
3300 13024 52800 -10840619.95383 1321268 0.00000 0
3301 13028 52816 -10418316.88907 1263971 0.00000 0
3302 13032 52832 -8690526.65121 1060404 0.00000 0
3303 13036 52848 -10308289.80808 1247520 0.00000 0
3304 13040 52864 -9326484.97993 1136395 0.00000 0
3305 13043 52880 -9532945.53643 1160188 0.00000 0
3306 13047 52896 -10451983.33006 1272966 0.00000 0
3307 13051 52912 -11002390.63745 1346682 0.00000 0
3308 13055 52928 -8445128.26492 1028951 0.00000 0
3309 13060 52944 -11733418.76091 1428191 0.00000 0
3310 13063 52960 -6914575.23890 833390 0.00000 0
3311 13067 52976 -9134668.65123 1111221 0.00000 0
3312 13071 52992 -10659601.54296 1290182 0.00000 0
3313 13075 53008 -9269921.07965 1130283 0.00000 0
3314 13079 53024 -11134275.31153 1358226 0.00000 0
3315 13083 53040 -9978875.28566 1220980 0.00000 0
3316 13087 53056 -8331460.65637 1009510 0.00000 0
3317 13091 53072 -8264829.17293 1002585 0.00000 0
3318 13095 53088 -11305701.74338 1378428 0.00000 0
3319 13099 53104 -9647002.65140 1174839 0.00000 0
3320 13102 53120 -8602599.61028 1047800 0.00000 0
3321 13107 53136 -9706138.79480 1181902 0.00000 0
3322 13111 53152 -9173063.80355 1123319 0.00000 0
3323 13114 53168 -9594629.93589 1165961 0.00000 0
3324 13119 53184 -9482069.98617 1156322 0.00000 0
3325 13122 53200 -7679458.67395 931480 0.00000 0
3326 13126 53216 -8885245.64270 1085902 0.00000 0
3327 13130 53232 -11901326.06659 1455589 0.00000 0
3328 13134 53248 -9666771.49496 1171566 0.00000 0
3329 13138 53264 -10443342.80784 1277067 0.00000 0
3330 13142 53280 -8900436.96274 1087584 0.00000 0
3331 13145 53296 -7476473.75075 906825 0.00000 0
3332 13149 53312 -7726786.25700 940486 0.00000 0
3333 13153 53328 -8939192.42969 1078409 0.00000 0
3334 13157 53344 -9050837.38747 1091513 0.00000 0
3335 13161 53360 -10743768.55069 1310392 0.00000 0
3336 13165 53376 -8474351.03945 1035566 0.00000 0
3337 13169 53392 -9374915.83223 1139621 0.00000 0
3338 13173 53408 -7593989.49598 924784 0.00000 0
3339 13177 53424 -8931163.84128 1089741 0.00000 0
3340 13181 53440 -10059200.32525 1231807 0.00000 0
3341 13185 53456 -10113926.77463 1228690 0.00000 0
3342 13189 53472 -9156652.57406 1109822 0.00000 0
3343 13193 53488 -9437112.53952 1149560 0.00000 0
3344 13197 53504 -10910697.21779 1325518 0.00000 0
3345 13201 53520 -10632380.51325 1294580 0.00000 0
3346 13205 53536 -12688883.49375 1548675 0.00000 0
3347 13209 53552 -9330000.27072 1135809 0.00000 0
3348 13213 53568 -10355843.68801 1262345 0.00000 0
3349 13217 53584 -11389955.90193 1391411 0.00000 0
3350 13221 53600 -10269211.13151 1247250 0.00000 0
3351 13225 53616 -7618102.53691 923773 0.00000 0
3352 13229 53632 -8417624.16992 1028657 0.00000 0
3353 13233 53648 -8062699.28213 976980 0.00000 0
3354 13236 53664 -8363474.84255 1011066 0.00000 0
3355 13240 53680 -9978444.07910 1216019 0.00000 0
3356 13244 53696 -7195330.82924 873339 0.00000 0
3357 13248 53712 -9727899.45176 1185230 0.00000 0
3358 13253 53728 -10060969.03637 1224524 0.00000 0
3359 13256 53744 -8238760.76606 1008146 0.00000 0
3360 13260 53760 -9370356.57616 1134196 0.00000 0
